id,stock_id,movement_type,quantity,reference_id,movement_date
22563,22563,INBOUND,11,98,2023-08-10 11:07:04
22564,22564,INBOUND,10,34,2023-07-22 11:07:04
22565,22565,INBOUND,139,42,2023-07-28 11:07:04
22566,22566,INBOUND,20,59,2023-08-12 11:07:04
22567,22567,INBOUND,26,73,2023-08-07 11:07:04
22568,22568,INBOUND,206,24,2023-08-14 11:07:04
22569,22569,INBOUND,163,95,2023-08-09 11:07:04
22570,22570,INBOUND,263,78,2023-07-20 11:07:04
22571,22571,INBOUND,81,15,2023-08-13 11:07:04
22572,22572,INBOUND,229,57,2023-08-03 11:07:04
22573,22573,INBOUND,17,22,2023-07-31 11:07:04
22574,22574,INBOUND,15,10,2023-08-08 11:07:04
22575,22575,INBOUND,164,61,2023-08-03 11:07:04
22576,22576,INBOUND,24,83,2023-07-17 11:07:04
22577,22577,INBOUND,35,70,2023-07-29 11:07:04
22578,22578,INBOUND,20,22,2023-07-18 11:07:04
22579,22579,INBOUND,226,81,2023-07-28 11:07:04
22580,22580,INBOUND,39,89,2023-08-12 11:07:04
22581,22581,INBOUND,45,56,2023-08-02 11:07:04
22582,22582,INBOUND,187,68,2023-07-16 11:07:04
22583,22583,INBOUND,255,43,2023-07-16 11:07:04
22584,22584,INBOUND,89,71,2023-08-02 11:07:04
22585,22585,INBOUND,129,18,2023-08-10 11:07:04
22586,22586,INBOUND,194,68,2023-07-22 11:07:04
22587,22587,INBOUND,11,33,2023-08-05 11:07:04
22588,22588,INBOUND,168,92,2023-07-26 11:07:04
22589,22589,INBOUND,282,39,2023-07-16 11:07:04
22590,22590,INBOUND,45,52,2023-07-29 11:07:04
22591,22591,INBOUND,28,47,2023-07-26 11:07:04
22592,22592,INBOUND,18,28,2023-07-24 11:07:04
22593,22593,INBOUND,154,93,2023-08-02 11:07:04
22594,22594,INBOUND,243,67,2023-07-23 11:07:04
22595,22595,INBOUND,31,18,2023-08-09 11:07:04
22596,22596,INBOUND,101,90,2023-07-27 11:07:04
22597,22597,INBOUND,122,78,2023-08-06 11:07:04
22598,22598,INBOUND,103,89,2023-07-27 11:07:04
22599,22599,INBOUND,59,34,2023-07-17 11:07:04
22600,22600,INBOUND,250,25,2023-08-12 11:07:04
22601,22601,INBOUND,40,52,2023-07-27 11:07:04
22602,22602,INBOUND,21,92,2023-07-22 11:07:04
22603,22603,INBOUND,58,20,2023-08-15 11:07:04
22604,22604,INBOUND,261,68,2023-07-17 11:07:04
22605,22605,INBOUND,284,37,2023-07-25 11:07:04
22606,22606,INBOUND,160,18,2023-08-09 11:07:04
22607,22607,INBOUND,85,28,2023-08-10 11:07:04
22608,22608,INBOUND,16,57,2023-08-11 11:07:04
22609,22609,INBOUND,220,96,2023-08-09 11:07:04
22610,22610,INBOUND,15,26,2023-07-24 11:07:04
22611,22611,INBOUND,60,68,2023-08-02 11:07:04
22612,22612,INBOUND,5,56,2023-07-16 11:07:04
22613,22613,INBOUND,272,50,2023-08-13 11:07:04
22614,22614,INBOUND,154,15,2023-08-04 11:07:04
22615,22615,INBOUND,273,72,2023-08-07 11:07:04
22616,22616,INBOUND,283,79,2023-08-04 11:07:04
22617,22617,INBOUND,258,18,2023-08-11 11:07:04
22618,22618,INBOUND,16,20,2023-07-22 11:07:04
22619,22619,INBOUND,174,74,2023-07-24 11:07:04
22620,22620,INBOUND,135,20,2023-07-18 11:07:04
22621,22621,INBOUND,89,70,2023-07-24 11:07:04
22622,22622,INBOUND,18,28,2023-08-06 11:07:04
22623,22623,INBOUND,46,35,2023-07-21 11:07:04
22624,22624,INBOUND,17,67,2023-07-31 11:07:04
22625,22625,INBOUND,23,39,2023-08-02 11:07:04
22626,22626,INBOUND,15,77,2023-07-31 11:07:04
22627,22627,INBOUND,45,70,2023-07-24 11:07:04
22628,22628,INBOUND,42,64,2023-08-14 11:07:04
22629,22629,INBOUND,9,61,2023-07-25 11:07:04
22630,22630,INBOUND,43,41,2023-07-17 11:07:04
22631,22631,INBOUND,69,100,2023-07-28 11:07:04
22632,22632,INBOUND,112,82,2023-07-19 11:07:04
22633,22633,INBOUND,13,42,2023-08-10 11:07:04
22634,22634,INBOUND,143,29,2023-08-15 11:07:04
22635,22635,INBOUND,31,81,2023-08-04 11:07:04
22636,22636,INBOUND,18,91,2023-07-17 11:07:04
22637,22637,INBOUND,227,71,2023-07-29 11:07:04
22638,22638,INBOUND,32,73,2023-08-06 11:07:04
22639,22639,INBOUND,278,82,2023-08-11 11:07:04
22640,22640,INBOUND,9,14,2023-07-23 11:07:04
22641,22641,INBOUND,212,92,2023-07-28 11:07:04
22642,22642,INBOUND,55,14,2023-07-27 11:07:04
22643,22643,INBOUND,264,63,2023-07-22 11:07:04
22644,22644,INBOUND,131,89,2023-07-27 11:07:04
22645,22645,INBOUND,19,80,2023-08-13 11:07:04
22646,22646,INBOUND,82,14,2023-07-21 11:07:04
22647,22647,INBOUND,20,49,2023-08-03 11:07:04
22648,22648,INBOUND,44,66,2023-07-22 11:07:04
22649,22649,INBOUND,38,44,2023-07-19 11:07:04
22650,22650,INBOUND,10,30,2023-08-11 11:07:04
22651,22651,INBOUND,40,78,2023-07-20 11:07:04
22652,22652,INBOUND,59,27,2023-08-11 11:07:04
22653,22653,INBOUND,98,37,2023-08-06 11:07:04
22654,22654,INBOUND,31,22,2023-08-02 11:07:04
22655,22655,INBOUND,25,95,2023-08-02 11:07:04
22656,22656,INBOUND,41,99,2023-08-09 11:07:04
22657,22657,INBOUND,170,52,2023-08-05 11:07:04
22658,22658,INBOUND,55,72,2023-08-08 11:07:04
22659,22659,INBOUND,50,29,2023-07-27 11:07:04
22660,22660,INBOUND,27,27,2023-07-29 11:07:04
22661,22661,INBOUND,36,33,2023-07-22 11:07:04
22662,22662,INBOUND,234,79,2023-07-25 11:07:04
22663,22663,INBOUND,6,40,2023-07-21 11:07:04
22664,22664,INBOUND,44,42,2023-08-12 11:07:04
22665,22665,INBOUND,149,92,2023-07-31 11:07:04
22666,22666,INBOUND,269,77,2023-07-29 11:07:04
22667,22667,INBOUND,66,66,2023-08-08 11:07:04
22668,22668,INBOUND,107,77,2023-08-09 11:07:04
22669,22669,INBOUND,294,52,2023-07-20 11:07:04
22670,22670,INBOUND,121,72,2023-07-16 11:07:04
22671,22671,INBOUND,37,69,2023-07-17 11:07:04
22672,22672,INBOUND,163,25,2023-08-03 11:07:04
22673,22673,INBOUND,37,74,2023-08-12 11:07:04
22674,22674,INBOUND,229,60,2023-08-10 11:07:04
22675,22675,INBOUND,210,79,2023-08-09 11:07:04
22676,22676,INBOUND,175,25,2023-07-30 11:07:04
22677,22677,INBOUND,20,44,2023-08-08 11:07:04
22678,22678,INBOUND,43,26,2023-07-28 11:07:04
22679,22679,INBOUND,142,64,2023-07-23 11:07:04
22680,22680,INBOUND,10,35,2023-07-30 11:07:04
22681,22681,INBOUND,167,63,2023-07-27 11:07:04
22682,22682,INBOUND,153,61,2023-08-05 11:07:04
22683,22683,INBOUND,187,50,2023-08-11 11:07:04
22684,22684,INBOUND,189,27,2023-08-10 11:07:04
22685,22685,INBOUND,30,11,2023-08-13 11:07:04
22686,22686,INBOUND,48,53,2023-07-21 11:07:04
22687,22687,INBOUND,59,19,2023-07-24 11:07:04
22688,22688,INBOUND,17,32,2023-08-14 11:07:04
22689,22689,INBOUND,135,93,2023-07-30 11:07:04
22690,22690,INBOUND,17,62,2023-08-09 11:07:04
22691,22691,INBOUND,268,57,2023-07-25 11:07:04
22692,22692,INBOUND,277,91,2023-08-04 11:07:04
22693,22693,INBOUND,19,38,2023-07-19 11:07:04
22694,22694,INBOUND,12,10,2023-07-16 11:07:04
22695,22695,INBOUND,22,64,2023-08-02 11:07:04
22696,22696,INBOUND,55,26,2023-07-27 11:07:04
22697,22697,INBOUND,20,39,2023-08-08 11:07:04
22698,22698,INBOUND,37,72,2023-08-08 11:07:04
22699,22699,INBOUND,27,70,2023-07-19 11:07:04
22700,22700,INBOUND,56,41,2023-08-02 11:07:04
22701,22701,INBOUND,53,80,2023-07-19 11:07:04
22702,22702,INBOUND,34,68,2023-08-06 11:07:04
22703,22703,INBOUND,53,83,2023-08-06 11:07:04
22704,22704,INBOUND,27,36,2023-08-10 11:07:04
22705,22705,INBOUND,225,46,2023-07-23 11:07:04
22706,22706,INBOUND,28,62,2023-08-11 11:07:04
22707,22707,INBOUND,29,92,2023-07-31 11:07:04
22708,22708,INBOUND,20,28,2023-08-14 11:07:04
22709,22709,INBOUND,13,32,2023-08-12 11:07:04
22710,22710,INBOUND,179,37,2023-07-21 11:07:04
22711,22711,INBOUND,14,29,2023-07-23 11:07:04
22712,22712,INBOUND,170,75,2023-08-15 11:07:04
22713,22713,INBOUND,105,82,2023-08-02 11:07:04
22714,22714,INBOUND,36,20,2023-08-09 11:07:04
22715,22715,INBOUND,173,28,2023-08-12 11:07:04
22716,22716,INBOUND,255,48,2023-08-15 11:07:04
22717,22717,INBOUND,52,98,2023-08-14 11:07:04
22718,22718,INBOUND,11,26,2023-08-07 11:07:04
22719,22719,INBOUND,50,75,2023-07-26 11:07:04
22720,22720,INBOUND,254,39,2023-07-17 11:07:04
22721,22721,INBOUND,43,23,2023-07-17 11:07:04
22722,22722,INBOUND,31,74,2023-08-06 11:07:04
22723,22723,INBOUND,223,66,2023-07-31 11:07:04
22724,22724,INBOUND,68,60,2023-07-28 11:07:04
22725,22725,INBOUND,239,25,2023-08-08 11:07:04
22726,22726,INBOUND,13,64,2023-08-11 11:07:04
22727,22727,INBOUND,134,14,2023-07-16 11:07:04
22728,22728,INBOUND,136,67,2023-08-04 11:07:04
22729,22729,INBOUND,137,83,2023-07-17 11:07:04
22730,22730,INBOUND,53,20,2023-08-05 11:07:04
22731,22731,INBOUND,273,92,2023-07-31 11:07:04
22732,22732,INBOUND,182,43,2023-07-20 11:07:04
22733,22733,INBOUND,16,96,2023-08-12 11:07:04
22734,22734,INBOUND,288,52,2023-08-15 11:07:04
22735,22735,INBOUND,7,74,2023-07-22 11:07:04
22736,22736,INBOUND,59,55,2023-08-11 11:07:04
22737,22737,INBOUND,102,42,2023-07-21 11:07:04
22738,22738,INBOUND,132,19,2023-07-19 11:07:04
22739,22739,INBOUND,46,46,2023-07-28 11:07:04
22740,22740,INBOUND,205,93,2023-07-30 11:07:04
22741,22741,INBOUND,17,78,2023-08-05 11:07:04
22742,22742,INBOUND,108,13,2023-07-27 11:07:04
22743,22743,INBOUND,276,83,2023-07-21 11:07:04
22744,22744,INBOUND,8,47,2023-07-24 11:07:04
22745,22745,INBOUND,127,66,2023-08-01 11:07:04
22746,22746,INBOUND,200,34,2023-08-02 11:07:04
22747,22747,INBOUND,45,19,2023-07-22 11:07:04
22748,22748,INBOUND,280,47,2023-08-11 11:07:04
22749,22749,INBOUND,228,42,2023-07-27 11:07:04
22750,22750,INBOUND,178,59,2023-07-26 11:07:04
22751,22751,INBOUND,16,10,2023-08-13 11:07:04
22752,22752,INBOUND,16,38,2023-08-15 11:07:04
22753,22753,INBOUND,46,42,2023-08-05 11:07:04
22754,22754,INBOUND,21,54,2023-07-17 11:07:04
22755,22755,INBOUND,294,60,2023-07-24 11:07:04
22756,22756,INBOUND,42,88,2023-08-05 11:07:04
22757,22757,INBOUND,29,71,2023-08-03 11:07:04
22758,22758,INBOUND,248,49,2023-08-13 11:07:04
22759,22759,INBOUND,24,40,2023-08-15 11:07:04
22760,22760,INBOUND,18,22,2023-07-29 11:07:04
22761,22761,INBOUND,15,95,2023-08-14 11:07:04
22762,22762,INBOUND,293,13,2023-07-20 11:07:04
22763,22763,INBOUND,180,68,2023-07-17 11:07:04
22764,22764,INBOUND,286,92,2023-07-23 11:07:04
22765,22765,INBOUND,12,48,2023-07-27 11:07:04
22766,22766,INBOUND,24,25,2023-07-17 11:07:04
22767,22767,INBOUND,279,29,2023-07-16 11:07:04
22768,22768,INBOUND,35,73,2023-07-23 11:07:04
22769,22769,INBOUND,101,82,2023-08-02 11:07:04
22770,22770,INBOUND,43,27,2023-08-05 11:07:04
22771,22771,INBOUND,42,75,2023-07-28 11:07:04
22772,22772,INBOUND,159,16,2023-08-03 11:07:04
22773,22773,INBOUND,26,19,2023-08-08 11:07:04
22774,22774,INBOUND,77,63,2023-07-23 11:07:04
22775,22775,INBOUND,146,72,2023-08-04 11:07:04
22776,22776,INBOUND,32,75,2023-07-26 11:07:04
22777,22777,INBOUND,17,87,2023-08-11 11:07:04
22778,22778,INBOUND,110,56,2023-07-25 11:07:04
22779,22779,INBOUND,76,82,2023-08-10 11:07:04
22780,22780,INBOUND,53,51,2023-07-16 11:07:04
22781,22781,INBOUND,289,28,2023-08-14 11:07:04
22782,22782,INBOUND,209,11,2023-07-18 11:07:04
22783,22783,INBOUND,238,85,2023-07-24 11:07:04
22784,22784,INBOUND,26,72,2023-07-29 11:07:04
22785,22785,INBOUND,25,17,2023-07-24 11:07:04
22786,22786,INBOUND,161,24,2023-07-27 11:07:04
22787,22787,INBOUND,69,95,2023-07-29 11:07:04
22788,22788,INBOUND,279,18,2023-07-28 11:07:04
22789,22789,INBOUND,269,60,2023-07-18 11:07:04
22790,22790,INBOUND,200,87,2023-07-27 11:07:04
22791,22791,INBOUND,56,84,2023-08-10 11:07:04
22792,22792,INBOUND,52,57,2023-08-03 11:07:04
22793,22793,INBOUND,8,64,2023-08-07 11:07:04
22794,22794,INBOUND,45,35,2023-07-23 11:07:04
22795,22795,INBOUND,23,36,2023-07-30 11:07:04
22796,22796,INBOUND,238,14,2023-08-09 11:07:04
22797,22797,INBOUND,234,20,2023-08-02 11:07:04
22798,22798,INBOUND,12,65,2023-08-09 11:07:04
22799,22799,INBOUND,88,66,2023-08-14 11:07:04
22800,22800,INBOUND,292,76,2023-08-08 11:07:04
22801,22801,INBOUND,26,41,2023-08-03 11:07:04
22802,22802,INBOUND,155,23,2023-07-22 11:07:04
22803,22803,INBOUND,16,80,2023-08-07 11:07:04
22804,22804,INBOUND,179,23,2023-08-04 11:07:04
22805,22805,INBOUND,216,49,2023-08-09 11:07:04
22806,22806,INBOUND,11,79,2023-08-12 11:07:04
22807,22807,INBOUND,15,52,2023-08-01 11:07:04
22808,22808,INBOUND,20,94,2023-07-21 11:07:04
22809,22809,INBOUND,198,60,2023-07-30 11:07:04
22810,22810,INBOUND,19,48,2023-08-02 11:07:04
22811,22811,INBOUND,136,41,2023-08-07 11:07:04
22812,22812,INBOUND,12,88,2023-07-18 11:07:04
22813,22813,INBOUND,16,39,2023-08-07 11:07:04
22814,22814,INBOUND,243,23,2023-07-23 11:07:04
22815,22815,INBOUND,56,49,2023-07-21 11:07:04
22816,22816,INBOUND,35,20,2023-07-25 11:07:04
22817,22817,INBOUND,214,56,2023-08-09 11:07:04
22818,22818,INBOUND,277,32,2023-08-11 11:07:04
22819,22819,INBOUND,44,77,2023-08-12 11:07:04
22820,22820,INBOUND,237,87,2023-07-16 11:07:04
22821,22821,INBOUND,131,88,2023-07-17 11:07:04
22822,22822,INBOUND,55,79,2023-08-06 11:07:04
22823,22823,INBOUND,15,68,2023-07-18 11:07:04
22824,22824,INBOUND,25,27,2023-07-16 11:07:04
22825,22825,INBOUND,220,81,2023-08-01 11:07:04
22826,22826,INBOUND,232,85,2023-07-22 11:07:04
22827,22827,INBOUND,264,53,2023-08-08 11:07:04
22828,22828,INBOUND,20,68,2023-07-25 11:07:04
22829,22829,INBOUND,6,59,2023-07-21 11:07:04
22830,22830,INBOUND,54,70,2023-08-09 11:07:04
22831,22831,INBOUND,261,86,2023-07-24 11:07:04
22832,22832,INBOUND,9,92,2023-07-29 11:07:04
22833,22833,INBOUND,216,85,2023-08-10 11:07:04
22834,22834,INBOUND,16,71,2023-08-10 11:07:04
22835,22835,INBOUND,26,93,2023-08-05 11:07:04
22836,22836,INBOUND,245,79,2023-07-26 11:07:04
22837,22837,INBOUND,143,78,2023-07-23 11:07:04
22838,22838,INBOUND,165,72,2023-08-11 11:07:04
22839,22839,INBOUND,17,86,2023-08-01 11:07:04
22840,22840,INBOUND,60,97,2023-08-11 11:07:04
22841,22841,INBOUND,28,51,2023-08-04 11:07:04
22842,22842,INBOUND,11,85,2023-08-06 11:07:04
22843,22843,INBOUND,18,95,2023-07-27 11:07:04
22844,22844,INBOUND,112,20,2023-07-16 11:07:04
22845,22845,INBOUND,16,36,2023-08-09 11:07:04
22846,22846,INBOUND,18,41,2023-07-30 11:07:04
22847,22847,INBOUND,49,98,2023-08-04 11:07:04
22848,22848,INBOUND,296,42,2023-08-02 11:07:04
22849,22849,INBOUND,21,89,2023-07-17 11:07:04
22850,22850,INBOUND,286,34,2023-08-09 11:07:04
22851,22851,INBOUND,28,22,2023-07-16 11:07:04
22852,22852,INBOUND,26,33,2023-07-24 11:07:04
22853,22853,INBOUND,28,50,2023-08-13 11:07:04
22854,22854,INBOUND,39,12,2023-08-15 11:07:04
22855,22855,INBOUND,262,24,2023-08-11 11:07:04
22856,22856,INBOUND,26,56,2023-08-05 11:07:04
22857,22857,INBOUND,16,57,2023-07-23 11:07:04
22858,22858,INBOUND,87,93,2023-08-14 11:07:04
22859,22859,INBOUND,165,46,2023-08-04 11:07:04
22860,22860,INBOUND,6,91,2023-07-25 11:07:04
22861,22861,INBOUND,58,45,2023-07-31 11:07:04
22862,22862,INBOUND,270,12,2023-07-28 11:07:04
22863,22863,INBOUND,18,90,2023-07-19 11:07:04
22864,22864,INBOUND,227,24,2023-07-27 11:07:04
22865,22865,INBOUND,19,83,2023-07-27 11:07:04
22866,22866,INBOUND,18,17,2023-07-25 11:07:04
22867,22867,INBOUND,20,73,2023-08-07 11:07:04
22868,22868,INBOUND,19,37,2023-08-11 11:07:04
22869,22869,INBOUND,47,17,2023-07-18 11:07:04
22870,22870,INBOUND,59,59,2023-08-10 11:07:04
22871,22871,INBOUND,13,100,2023-08-05 11:07:04
22872,22872,INBOUND,24,76,2023-08-04 11:07:04
22873,22873,INBOUND,17,94,2023-07-20 11:07:04
22874,22874,INBOUND,41,43,2023-08-07 11:07:04
22875,22875,INBOUND,91,76,2023-07-17 11:07:04
22876,22876,INBOUND,298,58,2023-07-29 11:07:04
22877,22877,INBOUND,8,30,2023-08-08 11:07:04
22878,22878,INBOUND,287,34,2023-07-20 11:07:04
22879,22879,INBOUND,181,97,2023-07-22 11:07:04
22880,22880,INBOUND,14,45,2023-07-29 11:07:04
22881,22881,INBOUND,261,97,2023-08-02 11:07:04
22882,22882,INBOUND,259,98,2023-08-04 11:07:04
22883,22883,INBOUND,14,72,2023-07-28 11:07:04
22884,22884,INBOUND,39,58,2023-08-03 11:07:04
22885,22885,INBOUND,87,54,2023-08-10 11:07:04
22886,22886,INBOUND,27,84,2023-08-03 11:07:04
22887,22887,INBOUND,37,95,2023-08-06 11:07:04
22888,22888,INBOUND,57,57,2023-07-22 11:07:04
22889,22889,INBOUND,65,57,2023-08-06 11:07:04
22890,22890,INBOUND,286,97,2023-08-06 11:07:04
22891,22891,INBOUND,28,64,2023-08-08 11:07:04
22892,22892,INBOUND,128,34,2023-08-03 11:07:04
22893,22893,INBOUND,19,98,2023-08-10 11:07:04
22894,22894,INBOUND,53,22,2023-08-09 11:07:04
22895,22895,INBOUND,34,13,2023-07-30 11:07:04
22896,22896,INBOUND,44,85,2023-07-22 11:07:04
22897,22897,INBOUND,278,76,2023-08-04 11:07:04
22898,22898,INBOUND,53,30,2023-08-02 11:07:04
22899,22899,INBOUND,277,69,2023-08-07 11:07:04
22900,22900,INBOUND,5,18,2023-08-10 11:07:04
22901,22901,INBOUND,150,41,2023-07-18 11:07:04
22902,22902,INBOUND,12,55,2023-07-26 11:07:04
22903,22903,INBOUND,136,25,2023-07-22 11:07:04
22904,22904,INBOUND,55,92,2023-07-16 11:07:04
22905,22905,INBOUND,46,44,2023-07-18 11:07:04
22906,22906,INBOUND,15,55,2023-07-31 11:07:04
22907,22907,INBOUND,245,24,2023-08-10 11:07:04
22908,22908,INBOUND,5,78,2023-08-05 11:07:04
22909,22909,INBOUND,174,45,2023-08-08 11:07:04
22910,22910,INBOUND,183,79,2023-08-02 11:07:04
22911,22911,INBOUND,123,46,2023-07-20 11:07:04
22912,22912,INBOUND,173,37,2023-08-12 11:07:04
22913,22913,INBOUND,19,53,2023-07-16 11:07:04
22914,22914,INBOUND,12,14,2023-07-19 11:07:04
22915,22915,INBOUND,59,34,2023-07-31 11:07:04
22916,22916,INBOUND,49,29,2023-08-12 11:07:04
22917,22917,INBOUND,173,79,2023-07-25 11:07:04
22918,22918,INBOUND,8,92,2023-08-13 11:07:04
22919,22919,INBOUND,219,82,2023-08-15 11:07:04
22920,22920,INBOUND,131,58,2023-08-10 11:07:04
22921,22921,INBOUND,19,14,2023-08-09 11:07:04
22922,22922,INBOUND,69,22,2023-07-23 11:07:04
22923,22923,INBOUND,18,93,2023-08-07 11:07:04
22924,22924,INBOUND,228,20,2023-08-02 11:07:04
22925,22925,INBOUND,46,57,2023-08-10 11:07:04
22926,22926,INBOUND,16,41,2023-07-26 11:07:04
22927,22927,INBOUND,207,35,2023-08-07 11:07:04
22928,22928,INBOUND,15,49,2023-07-16 11:07:04
22929,22929,INBOUND,46,60,2023-07-20 11:07:04
22930,22930,INBOUND,20,68,2023-08-03 11:07:04
22931,22931,INBOUND,95,21,2023-08-15 11:07:04
22932,22932,INBOUND,264,50,2023-07-26 11:07:04
22933,22933,INBOUND,96,29,2023-08-15 11:07:04
22934,22934,INBOUND,187,71,2023-07-30 11:07:04
22935,22935,INBOUND,56,34,2023-07-17 11:07:04
22936,22936,INBOUND,175,10,2023-07-26 11:07:04
22937,22937,INBOUND,6,17,2023-08-07 11:07:04
22938,22938,INBOUND,83,12,2023-07-16 11:07:04
22939,22939,INBOUND,19,88,2023-07-25 11:07:04
22940,22940,INBOUND,131,43,2023-07-29 11:07:04
22941,22941,INBOUND,234,95,2023-07-24 11:07:04
22942,22942,INBOUND,282,72,2023-07-26 11:07:04
22943,22943,INBOUND,222,43,2023-08-05 11:07:04
22944,22944,INBOUND,254,75,2023-08-13 11:07:04
22945,22945,INBOUND,48,69,2023-07-28 11:07:04
22946,22946,INBOUND,12,31,2023-07-16 11:07:04
22947,22947,INBOUND,185,14,2023-08-09 11:07:04
22948,22948,INBOUND,52,58,2023-07-16 11:07:04
22949,22949,INBOUND,16,12,2023-07-20 11:07:04
22950,22950,INBOUND,18,81,2023-08-13 11:07:04
22951,22951,INBOUND,10,57,2023-08-12 11:07:04
22952,22952,INBOUND,22,69,2023-07-22 11:07:04
22953,22953,INBOUND,40,81,2023-08-08 11:07:04
22954,22954,INBOUND,33,47,2023-08-11 11:07:04
22955,22955,INBOUND,48,15,2023-07-23 11:07:04
22956,22956,INBOUND,53,73,2023-08-02 11:07:04
22957,22957,INBOUND,16,20,2023-07-30 11:07:04
22958,22958,INBOUND,48,56,2023-07-24 11:07:04
22959,22959,INBOUND,41,81,2023-08-06 11:07:04
22960,22960,INBOUND,28,44,2023-07-21 11:07:04
22961,22961,INBOUND,257,22,2023-07-24 11:07:04
22962,22962,INBOUND,7,94,2023-08-09 11:07:04
22963,22963,INBOUND,46,57,2023-07-24 11:07:04
22964,22964,INBOUND,205,96,2023-08-02 11:07:04
22965,22965,INBOUND,7,10,2023-08-01 11:07:04
22966,22966,INBOUND,31,94,2023-07-30 11:07:04
22967,22967,INBOUND,23,93,2023-07-17 11:07:04
22968,22968,INBOUND,236,91,2023-08-09 11:07:04
22969,22969,INBOUND,87,36,2023-07-31 11:07:04
22970,22970,INBOUND,5,73,2023-08-03 11:07:04
22971,22971,INBOUND,55,93,2023-08-08 11:07:04
22972,22972,INBOUND,51,56,2023-07-30 11:07:04
22973,22973,INBOUND,189,24,2023-08-04 11:07:04
22974,22974,INBOUND,145,31,2023-07-26 11:07:04
22975,22975,INBOUND,17,62,2023-07-19 11:07:04
22976,22976,INBOUND,94,89,2023-08-06 11:07:04
22977,22977,INBOUND,300,72,2023-07-30 11:07:04
22978,22978,INBOUND,9,38,2023-08-12 11:07:04
22979,22979,INBOUND,114,93,2023-07-26 11:07:04
22980,22980,INBOUND,58,92,2023-08-01 11:07:04
22981,22981,INBOUND,53,32,2023-07-21 11:07:04
22982,22982,INBOUND,185,46,2023-08-11 11:07:04
22983,22983,INBOUND,129,49,2023-08-02 11:07:04
22984,22984,INBOUND,203,76,2023-08-09 11:07:04
22985,22985,INBOUND,266,52,2023-07-18 11:07:04
22986,22986,INBOUND,130,50,2023-08-10 11:07:04
22987,22987,INBOUND,52,13,2023-07-22 11:07:04
22988,22988,INBOUND,20,65,2023-07-22 11:07:04
22989,22989,INBOUND,145,28,2023-07-20 11:07:04
22990,22990,INBOUND,43,19,2023-08-03 11:07:04
22991,22991,INBOUND,119,38,2023-07-21 11:07:04
22992,22992,INBOUND,87,61,2023-08-02 11:07:04
22993,22993,INBOUND,94,64,2023-07-29 11:07:04
22994,22994,INBOUND,27,50,2023-08-12 11:07:04
22995,22995,INBOUND,6,19,2023-07-26 11:07:04
22996,22996,INBOUND,227,22,2023-07-20 11:07:04
22997,22997,INBOUND,7,72,2023-07-19 11:07:04
22998,22998,INBOUND,167,30,2023-07-26 11:07:04
22999,22999,INBOUND,276,18,2023-08-06 11:07:04
23000,23000,INBOUND,49,21,2023-08-12 11:07:04
23001,23001,INBOUND,119,18,2023-08-14 11:07:04
23002,23002,INBOUND,108,14,2023-08-11 11:07:04
23003,23003,INBOUND,173,67,2023-08-08 11:07:04
23004,23004,INBOUND,58,79,2023-07-21 11:07:04
23005,23005,INBOUND,48,53,2023-08-11 11:07:04
23006,23006,INBOUND,181,58,2023-07-31 11:07:04
23007,23007,INBOUND,15,56,2023-08-08 11:07:04
23008,23008,INBOUND,141,18,2023-08-10 11:07:04
23009,23009,INBOUND,9,24,2023-07-22 11:07:04
23010,23010,INBOUND,230,36,2023-07-31 11:07:04
23011,23011,INBOUND,23,37,2023-07-28 11:07:04
23012,23012,INBOUND,30,49,2023-07-23 11:07:04
23013,23013,INBOUND,23,23,2023-07-28 11:07:04
23014,23014,INBOUND,34,99,2023-08-05 11:07:04
23015,23015,INBOUND,127,99,2023-07-29 11:07:04
23016,23016,INBOUND,55,90,2023-07-24 11:07:04
23017,23017,INBOUND,98,92,2023-07-24 11:07:04
23018,23018,INBOUND,21,89,2023-08-02 11:07:04
23019,23019,INBOUND,218,64,2023-07-20 11:07:04
23020,23020,INBOUND,65,32,2023-08-07 11:07:04
23021,23021,INBOUND,46,32,2023-07-28 11:07:04
23022,23022,INBOUND,57,48,2023-07-25 11:07:04
23023,23023,INBOUND,33,61,2023-08-05 11:07:04
23024,23024,INBOUND,5,45,2023-08-05 11:07:04
23025,23025,INBOUND,21,24,2023-08-07 11:07:04
23026,23026,INBOUND,153,81,2023-07-31 11:07:04
23027,23027,INBOUND,110,81,2023-07-30 11:07:04
23028,23028,INBOUND,54,57,2023-07-31 11:07:04
23029,23029,INBOUND,18,16,2023-08-12 11:07:04
23030,23030,INBOUND,199,92,2023-07-31 11:07:04
23031,23031,INBOUND,17,41,2023-07-27 11:07:04
23032,23032,INBOUND,59,84,2023-08-01 11:07:04
23033,23033,INBOUND,36,43,2023-07-20 11:07:04
23034,23034,INBOUND,177,86,2023-08-07 11:07:04
23035,23035,INBOUND,65,18,2023-08-10 11:07:04
23036,23036,INBOUND,56,19,2023-08-04 11:07:04
23037,23037,INBOUND,37,31,2023-08-04 11:07:04
23038,23038,INBOUND,12,77,2023-07-23 11:07:04
23039,23039,INBOUND,16,68,2023-08-02 11:07:04
23040,23040,INBOUND,168,49,2023-07-25 11:07:04
23041,23041,INBOUND,210,47,2023-08-03 11:07:04
23042,23042,INBOUND,57,57,2023-08-10 11:07:04
23043,23043,INBOUND,58,73,2023-08-15 11:07:04
